$GPRMC,172959.80,A,0547.6833,N,10208.7152,E,10.8,186.8,260825,,,A*60
$GPRMC,173003.40,A,0547.6726,N,10208.7139,E,10.8,186.8,260825,,,A*6D
$GPRMC,173007.00,A,0547.6619,N,10208.7126,E,10.8,186.8,260825,,,A*6E
$GPRMC,173010.60,A,0547.6512,N,10208.7114,E,10.8,186.9,260825,,,A*66
$GPRMC,173014.20,A,0547.6404,N,10208.7101,E,10.8,187.1,260825,,,A*6D
$GPRMC,173017.80,A,0547.6297,N,10208.7087,E,10.8,187.1,260825,,,A*67
$GPRMC,173021.40,A,0547.6190,N,10208.7074,E,10.8,187.1,260825,,,A*66
$GPRMC,173025.00,A,0547.6083,N,10208.7060,E,10.8,187.1,260825,,,A*60
$GPRMC,173028.60,A,0547.5976,N,10208.7047,E,10.8,187.1,260825,,,A*6E
$GPRMC,173032.20,A,0547.5869,N,10208.7033,E,10.8,187.1,260825,,,A*6D
$GPRMC,173035.80,A,0547.5762,N,10208.7020,E,10.8,187.1,260825,,,A*66
$GPRMC,173039.40,A,0547.5655,N,10208.7006,E,10.8,187.1,260825,,,A*67
$GPRMC,173043.00,A,0547.5548,N,10208.6993,E,10.8,187.1,260825,,,A*65
$GPRMC,173046.60,A,0547.5441,N,10208.6979,E,10.8,187.1,260825,,,A*6A
$GPRMC,173050.20,A,0547.5334,N,10208.6966,E,10.8,187.1,260825,,,A*62
$GPRMC,173053.80,A,0547.5227,N,10208.6952,E,10.8,187.1,260825,,,A*6F
$GPRMC,173057.40,A,0547.5120,N,10208.6939,E,10.8,187.1,260825,,,A*6E
$GPRMC,173101.00,A,0547.5012,N,10208.6925,E,10.8,187.1,260825,,,A*65
$GPRMC,173104.60,A,0547.4905,N,10208.6912,E,10.8,187.1,260825,,,A*6C
$GPRMC,173108.20,A,0547.4798,N,10208.6898,E,10.8,187.1,260825,,,A*6D
$GPRMC,173111.80,A,0547.4691,N,10208.6885,E,10.8,187.1,260825,,,A*6B
$GPRMC,173115.40,A,0547.4584,N,10208.6871,E,10.8,187.1,260825,,,A*6F
$GPRMC,173119.00,A,0547.4477,N,10208.6858,E,10.8,187.1,260825,,,A*61
$GPRMC,173122.60,A,0547.4370,N,10208.6844,E,10.8,187.1,260825,,,A*62
$GPRMC,173126.20,A,0547.4263,N,10208.6831,E,10.8,187.1,260825,,,A*63
$GPRMC,173129.80,A,0547.4156,N,10208.6817,E,10.8,187.1,260825,,,A*67
$GPRMC,173133.40,A,0547.4049,N,10208.6804,E,10.8,187.1,260825,,,A*6D
$GPRMC,173137.00,A,0547.3942,N,10208.6790,E,10.8,187.1,260825,,,A*6A
$GPRMC,173140.60,A,0547.3835,N,10208.6777,E,10.8,187.1,260825,,,A*64
$GPRMC,173144.20,A,0547.3727,N,10208.6763,E,10.8,187.1,260825,,,A*6D
$GPRMC,173147.80,A,0547.3620,N,10208.6750,E,10.8,187.1,260825,,,A*62
$GPRMC,173151.40,A,0547.3513,N,10208.6736,E,10.8,187.1,260825,,,A*6A
$GPRMC,173155.00,A,0547.3406,N,10208.6723,E,10.8,187.1,260825,,,A*6B
$GPRMC,173158.60,A,0547.3299,N,10208.6709,E,10.8,187.1,260825,,,A*68
$GPRMC,173202.20,A,0547.3192,N,10208.6696,E,10.8,187.1,260825,,,A*6F
$GPRMC,173205.80,A,0547.3085,N,10208.6682,E,10.8,187.1,260825,,,A*60
$GPRMC,173209.40,A,0547.2978,N,10208.6669,E,10.8,187.1,260825,,,A*6F
$GPRMC,173213.00,A,0547.2871,N,10208.6655,E,10.8,187.1,260825,,,A*67
$GPRMC,173216.60,A,0547.2764,N,10208.6642,E,10.8,187.1,260825,,,A*69
$GPRMC,173220.20,A,0547.2657,N,10208.6628,E,10.8,187.1,260825,,,A*65
$GPRMC,173223.80,A,0547.2550,N,10208.6615,E,10.8,187.1,260825,,,A*66
$GPRMC,173227.40,A,0547.2443,N,10208.6601,E,10.8,187.1,260825,,,A*68
$GPRMC,173231.00,A,0547.2335,N,10208.6588,E,10.8,187.1,260825,,,A*6F
$GPRMC,173234.60,A,0547.2228,N,10208.6574,E,10.8,187.1,260825,,,A*62
$GPRMC,173238.20,A,0547.2121,N,10208.6561,E,10.8,187.1,260825,,,A*64
$GPRMC,173241.80,A,0547.2014,N,10208.6547,E,10.8,186.8,260825,,,A*6B
$GPRMC,173245.40,A,0547.1907,N,10208.6535,E,10.8,186.5,260825,,,A*63
$GPRMC,173249.00,A,0547.1800,N,10208.6522,E,10.8,186.9,260825,,,A*67
$GPRMC,173252.60,A,0547.1693,N,10208.6509,E,10.8,187.1,260825,,,A*6F
$GPRMC,173256.20,A,0547.1586,N,10208.6496,E,10.8,187.1,260825,,,A*6F
$GPRMC,173259.80,A,0547.1478,N,10208.6482,E,10.8,187.1,260825,,,A*6F
$GPRMC,173303.40,A,0547.1371,N,10208.6469,E,10.8,187.1,260825,,,A*66
$GPRMC,173307.00,A,0547.1264,N,10208.6456,E,10.8,187.1,260825,,,A*6F
$GPRMC,173310.60,A,0547.1157,N,10208.6442,E,10.8,187.1,260825,,,A*69
$GPRMC,173314.20,A,0547.1050,N,10208.6429,E,10.8,187.1,260825,,,A*62
$GPRMC,173317.80,A,0547.0943,N,10208.6415,E,10.8,187.1,260825,,,A*6E
$GPRMC,173321.40,A,0547.0836,N,10208.6402,E,10.8,187.1,260825,,,A*62
$GPRMC,173325.00,A,0547.0729,N,10208.6388,E,10.8,187.1,260825,,,A*66
$GPRMC,173328.60,A,0547.0622,N,10208.6375,E,10.8,187.1,260825,,,A*65
$GPRMC,173332.20,A,0547.0515,N,10208.6362,E,10.8,187.1,260825,,,A*6B
$GPRMC,173335.80,A,0547.0408,N,10208.6348,E,10.8,187.1,260825,,,A*63
$GPRMC,173339.40,A,0547.0301,N,10208.6335,E,10.8,187.1,260825,,,A*67
$GPRMC,173343.00,A,0547.0193,N,10208.6321,E,10.8,187.1,260825,,,A*62
$GPRMC,173346.60,A,0547.0086,N,10208.6308,E,10.8,187.1,260825,,,A*6F
$GPRMC,173350.20,A,0546.9979,N,10208.6294,E,10.8,187.1,260825,,,A*69
$GPRMC,173353.80,A,0546.9872,N,10208.6281,E,10.8,187.1,260825,,,A*6E
$GPRMC,173357.40,A,0546.9765,N,10208.6268,E,10.8,187.1,260825,,,A*68
$GPRMC,173401.00,A,0546.9658,N,10208.6254,E,10.8,187.1,260825,,,A*68
$GPRMC,173404.60,A,0546.9551,N,10208.6241,E,10.8,187.1,260825,,,A*65
$GPRMC,173408.20,A,0546.9444,N,10208.6227,E,10.8,187.1,260825,,,A*68
$GPRMC,173411.80,A,0546.9337,N,10208.6214,E,10.8,187.1,260825,,,A*69
$GPRMC,173415.40,A,0546.9230,N,10208.6201,E,10.8,187.1,260825,,,A*63
$GPRMC,173419.00,A,0546.9123,N,10208.6187,E,10.8,187.1,260825,,,A*67
$GPRMC,173422.60,A,0546.9015,N,10208.6174,E,10.8,187.1,260825,,,A*61
$GPRMC,173426.20,A,0546.8908,N,10208.6160,E,10.8,187.1,260825,,,A*60
$GPRMC,173429.80,A,0546.8801,N,10208.6147,E,10.8,187.1,260825,,,A*68
$GPRMC,173433.40,A,0546.8694,N,10208.6133,E,10.8,187.1,260825,,,A*6E
$GPRMC,173437.00,A,0546.8587,N,10208.6120,E,10.8,187.1,260825,,,A*6D
$GPRMC,173440.60,A,0546.8480,N,10208.6107,E,10.8,187.1,260825,,,A*68
$GPRMC,173444.20,A,0546.8373,N,10208.6093,E,10.8,187.1,260825,,,A*6F
$GPRMC,173447.80,A,0546.8266,N,10208.6080,E,10.8,187.1,260825,,,A*61
$GPRMC,173451.40,A,0546.8159,N,10208.6066,E,10.8,187.1,260825,,,A*6D
$GPRMC,173455.00,A,0546.8052,N,10208.6053,E,10.8,187.1,260825,,,A*61
$GPRMC,173458.60,A,0546.7945,N,10208.6040,E,10.8,187.1,260825,,,A*68
$GPRMC,173502.20,A,0546.7837,N,10208.6026,E,10.8,187.1,260825,,,A*66
$GPRMC,173505.80,A,0546.7730,N,10208.6013,E,10.8,187.1,260825,,,A*65
$GPRMC,173509.40,A,0546.7623,N,10208.5999,E,10.8,187.1,260825,,,A*6E
$GPRMC,173513.00,A,0546.7516,N,10208.5986,E,10.8,187.1,260825,,,A*6A
$GPRMC,173516.60,A,0546.7409,N,10208.5973,E,10.8,187.0,260825,,,A*6D
$GPRMC,173520.20,A,0546.7302,N,10208.5959,E,10.8,187.0,260825,,,A*68
$GPRMC,173523.80,A,0546.7195,N,10208.5946,E,10.8,187.0,260825,,,A*63
$GPRMC,173527.40,A,0546.7088,N,10208.5933,E,10.8,187.0,260825,,,A*64
$GPRMC,173531.00,A,0546.6981,N,10208.5919,E,10.8,187.0,260825,,,A*6E
$GPRMC,173534.60,A,0546.6874,N,10208.5906,E,10.8,187.0,260825,,,A*68
$GPRMC,173538.20,A,0546.6766,N,10208.5893,E,10.8,187.0,260825,,,A*61
$GPRMC,173541.80,A,0546.6659,N,10208.5879,E,10.8,187.0,260825,,,A*6C
$GPRMC,173545.40,A,0546.6552,N,10208.5866,E,10.8,187.0,260825,,,A*62
$GPRMC,173549.00,A,0546.6445,N,10208.5853,E,10.8,188.1,260825,,,A*65
$GPRMC,173552.60,A,0546.6338,N,10208.5838,E,10.8,188.8,260825,,,A*60
$GPRMC,173556.20,A,0546.6232,N,10208.5821,E,10.8,191.8,260825,,,A*6B
$GPRMC,173559.80,A,0546.6126,N,10208.5799,E,10.8,193.6,260825,,,A*68
$GPRMC,173603.40,A,0546.6021,N,10208.5773,E,10.8,196.7,260825,,,A*6E
$GPRMC,173607.00,A,0546.5918,N,10208.5742,E,10.8,196.7,260825,,,A*6C
$GPRMC,173610.60,A,0546.5814,N,10208.5711,E,10.8,198.4,260825,,,A*6A
$GPRMC,173614.20,A,0546.5712,N,10208.5677,E,10.8,200.6,260825,,,A*62
$GPRMC,173617.80,A,0546.5611,N,10208.5639,E,10.8,200.6,260825,,,A*63
$GPRMC,173621.40,A,0546.5510,N,10208.5601,E,10.8,202.0,260825,,,A*67
$GPRMC,173625.00,A,0546.5410,N,10208.5560,E,10.8,205.4,260825,,,A*61
$GPRMC,173628.60,A,0546.5313,N,10208.5513,E,10.8,209.3,260825,,,A*61
$GPRMC,173632.20,A,0546.5218,N,10208.5460,E,10.8,211.9,260825,,,A*62
$GPRMC,173635.80,A,0546.5127,N,10208.5403,E,10.8,212.8,260825,,,A*67
$GPRMC,173639.40,A,0546.5036,N,10208.5344,E,10.8,212.5,260825,,,A*6F
$GPRMC,173643.00,A,0546.4945,N,10208.5286,E,10.8,212.1,260825,,,A*61
$GPRMC,173646.60,A,0546.4854,N,10208.5228,E,10.8,212.1,260825,,,A*67
$GPRMC,173650.20,A,0546.4762,N,10208.5171,E,10.8,212.1,260825,,,A*61
$GPRMC,173653.80,A,0546.4671,N,10208.5113,E,10.8,212.1,260825,,,A*6F
$GPRMC,173657.40,A,0546.4580,N,10208.5055,E,10.8,212.1,260825,,,A*69
$GPRMC,173701.00,A,0546.4488,N,10208.4998,E,10.8,212.1,260825,,,A*6F
$GPRMC,173704.60,A,0546.4397,N,10208.4940,E,10.8,212.1,260825,,,A*60
$GPRMC,173708.20,A,0546.4305,N,10208.4882,E,10.8,212.1,260825,,,A*6C
$GPRMC,173711.80,A,0546.4214,N,10208.4825,E,10.8,212.2,260825,,,A*61
$GPRMC,173715.40,A,0546.4123,N,10208.4767,E,10.8,212.9,260825,,,A*6C
$GPRMC,173719.00,A,0546.4032,N,10208.4708,E,10.8,212.9,260825,,,A*6C
$GPRMC,173722.60,A,0546.3942,N,10208.4649,E,10.8,212.9,260825,,,A*6F
$GPRMC,173726.20,A,0546.3851,N,10208.4590,E,10.8,212.9,260825,,,A*6B
$GPRMC,173729.80,A,0546.3760,N,10208.4531,E,10.8,212.9,260825,,,A*68
$GPRMC,173733.40,A,0546.3670,N,10208.4472,E,10.8,212.9,260825,,,A*69
$GPRMC,173737.00,A,0546.3579,N,10208.4413,E,10.8,212.9,260825,,,A*64
$GPRMC,173740.60,A,0546.3489,N,10208.4354,E,10.8,212.6,260825,,,A*67
$GPRMC,173744.20,A,0546.3398,N,10208.4296,E,10.8,213.0,260825,,,A*68
$GPRMC,173747.80,A,0546.3307,N,10208.4237,E,10.8,211.1,260825,,,A*6F
$GPRMC,173751.40,A,0546.3215,N,10208.4180,E,10.8,210.8,260825,,,A*61
$GPRMC,173755.00,A,0546.3122,N,10208.4125,E,10.8,209.6,260825,,,A*6F
$GPRMC,173758.60,A,0546.3028,N,10208.4071,E,10.8,203.1,260825,,,A*62
$GPRMC,173802.20,A,0546.2929,N,10208.4029,E,10.8,203.1,260825,,,A*62
$GPRMC,173805.80,A,0546.2830,N,10208.3986,E,10.8,203.1,260825,,,A*6D
$GPRMC,173809.40,A,0546.2731,N,10208.3944,E,10.8,199.6,260825,,,A*6A
$GPRMC,173813.00,A,0546.2629,N,10208.3908,E,10.8,199.6,260825,,,A*65
$GPRMC,173816.60,A,0546.2527,N,10208.3871,E,10.8,197.4,260825,,,A*68
$GPRMC,173820.20,A,0546.2424,N,10208.3839,E,10.8,196.9,260825,,,A*6B
$GPRMC,173823.80,A,0546.2321,N,10208.3807,E,10.8,193.5,260825,,,A*64
$GPRMC,173827.40,A,0546.2216,N,10208.3782,E,10.8,190.0,260825,,,A*6D
$GPRMC,173831.00,A,0546.2110,N,10208.3763,E,10.8,190.0,260825,,,A*64
$GPRMC,173834.60,A,0546.2004,N,10208.3744,E,10.8,187.5,260825,,,A*65
$GPRMC,173838.20,A,0546.1897,N,10208.3730,E,10.8,184.8,260825,,,A*61
$GPRMC,173841.80,A,0546.1789,N,10208.3721,E,10.8,183.2,260825,,,A*68
$GPRMC,173845.40,A,0546.1682,N,10208.3715,E,10.8,181.6,260825,,,A*6B
$GPRMC,173849.00,A,0546.1574,N,10208.3712,E,10.8,180.1,260825,,,A*68
$GPRMC,173852.60,A,0546.1466,N,10208.3712,E,10.8,177.7,260825,,,A*68
$GPRMC,173856.20,A,0546.1358,N,10208.3716,E,10.8,175.6,260825,,,A*65
$GPRMC,173859.80,A,0546.1250,N,10208.3724,E,10.8,174.9,260825,,,A*66
$GPRMC,173903.40,A,0546.1143,N,10208.3734,E,10.8,170.5,260825,,,A*6C
$GPRMC,173907.00,A,0546.1037,N,10208.3752,E,10.8,168.6,260825,,,A*64
$GPRMC,173910.60,A,0546.0931,N,10208.3773,E,10.8,166.0,260825,,,A*61
$GPRMC,173914.20,A,0546.0826,N,10208.3800,E,10.8,164.9,260825,,,A*66
$GPRMC,173917.80,A,0546.0722,N,10208.3828,E,10.8,164.9,260825,,,A*6E
$GPRMC,173921.40,A,0546.0618,N,10208.3856,E,10.8,164.9,260825,,,A*66
$GPRMC,173925.00,A,0546.0514,N,10208.3885,E,10.8,159.7,260825,,,A*67
$GPRMC,173928.60,A,0546.0412,N,10208.3922,E,10.8,158.9,260825,,,A*68
$GPRMC,173932.20,A,0546.0312,N,10208.3961,E,10.8,158.9,260825,,,A*67
$GPRMC,173935.80,A,0546.0211,N,10208.4000,E,10.8,154.3,260825,,,A*67
$GPRMC,173939.40,A,0546.0114,N,10208.4047,E,10.8,153.4,260825,,,A*62
$GPRMC,173943.00,A,0546.0017,N,10208.4096,E,10.8,148.3,260825,,,A*68
$GPRMC,173946.60,A,0545.9926,N,10208.4153,E,10.8,147.5,260825,,,A*6B
$GPRMC,173950.20,A,0545.9835,N,10208.4211,E,10.8,146.2,260825,,,A*68
$GPRMC,173953.80,A,0545.9745,N,10208.4272,E,10.8,146.2,260825,,,A*6C
$GPRMC,173957.40,A,0545.9655,N,10208.4332,E,10.8,141.3,260825,,,A*67
$GPRMC,174001.00,A,0545.9571,N,10208.4400,E,10.8,139.7,260825,,,A*66
$GPRMC,174004.60,A,0545.9489,N,10208.4470,E,10.8,139.7,260825,,,A*64
$GPRMC,174008.20,A,0545.9407,N,10208.4540,E,10.8,136.3,260825,,,A*63
$GPRMC,174011.80,A,0545.9329,N,10208.4615,E,10.8,135.3,260825,,,A*6A
$GPRMC,174015.40,A,0545.9252,N,10208.4691,E,10.8,133.5,260825,,,A*63
$GPRMC,174019.00,A,0545.9178,N,10208.4770,E,10.8,127.9,260825,,,A*67
$GPRMC,174022.60,A,0545.9112,N,10208.4855,E,10.8,127.9,260825,,,A*6D
$GPRMC,174026.20,A,0545.9045,N,10208.4941,E,10.8,128.6,260825,,,A*6A
$GPRMC,174029.80,A,0545.8978,N,10208.5026,E,10.8,126.5,260825,,,A*6D
$GPRMC,174033.40,A,0545.8914,N,10208.5113,E,10.8,125.5,260825,,,A*64
$GPRMC,174037.00,A,0545.8851,N,10208.5201,E,10.8,118.9,260825,,,A*66
$GPRMC,174040.60,A,0545.8799,N,10208.5296,E,10.8,118.9,260825,,,A*65
$GPRMC,174044.20,A,0545.8747,N,10208.5391,E,10.8,116.1,260825,,,A*66
$GPRMC,174047.80,A,0545.8700,N,10208.5488,E,10.8,114.0,260825,,,A*60
$GPRMC,174051.40,A,0545.8656,N,10208.5588,E,10.8,111.8,260825,,,A*65
$GPRMC,174055.00,A,0545.8615,N,10208.5688,E,10.8,111.6,260825,,,A*6F
$GPRMC,174058.60,A,0545.8576,N,10208.5789,E,10.8,111.6,260825,,,A*62
$GPRMC,174102.20,A,0545.8536,N,10208.5890,E,10.8,111.6,260825,,,A*6B
$GPRMC,174105.80,A,0545.8496,N,10208.5991,E,10.8,110.9,260825,,,A*63
$GPRMC,174109.40,A,0545.8458,N,10208.6092,E,10.8,110.0,260825,,,A*61
$GPRMC,174113.00,A,0545.8421,N,10208.6194,E,10.8,110.1,260825,,,A*66
$GPRMC,174116.60,A,0545.8384,N,10208.6296,E,10.8,110.3,260825,,,A*6E
$GPRMC,174120.20,A,0545.8347,N,10208.6398,E,10.8,110.4,260825,,,A*68
$GPRMC,174123.80,A,0545.8309,N,10208.6499,E,10.8,110.4,260825,,,A*6D
$GPRMC,174127.40,A,0545.8271,N,10208.6601,E,10.8,110.3,260825,,,A*6F
$GPRMC,174131.00,A,0545.8234,N,10208.6703,E,10.8,110.3,260825,,,A*6E
$GPRMC,174134.60,A,0545.8196,N,10208.6804,E,10.8,110.3,260825,,,A*6E
$GPRMC,174138.20,A,0545.8159,N,10208.6906,E,10.8,110.3,260825,,,A*66
$GPRMC,174141.80,A,0545.8121,N,10208.7008,E,10.8,110.4,260825,,,A*6C
$GPRMC,174145.40,A,0545.8084,N,10208.7109,E,10.8,110.5,260825,,,A*6B
$GPRMC,174149.00,A,0545.8046,N,10208.7211,E,10.8,110.5,260825,,,A*67
$GPRMC,174152.60,A,0545.8008,N,10208.7313,E,10.8,110.4,260825,,,A*63
$GPRMC,174156.20,A,0545.7970,N,10208.7414,E,10.8,110.3,260825,,,A*6D
$GPRMC,174159.80,A,0545.7933,N,10208.7516,E,10.8,110.4,260825,,,A*6B
$GPRMC,174203.40,A,0545.7895,N,10208.7618,E,10.8,110.5,260825,,,A*6A
$GPRMC,174207.00,A,0545.7858,N,10208.7719,E,10.8,110.4,260825,,,A*6A
$GPRMC,174210.60,A,0545.7820,N,10208.7821,E,10.8,110.4,260825,,,A*61
$GPRMC,174214.20,A,0545.7782,N,10208.7923,E,10.8,110.4,260825,,,A*65
$GPRMC,174217.80,A,0545.7745,N,10208.8024,E,10.8,110.4,260825,,,A*66
$GPRMC,174221.40,A,0545.7707,N,10208.8126,E,10.8,110.4,260825,,,A*6A
$GPRMC,174225.00,A,0545.7670,N,10208.8228,E,10.8,110.3,260825,,,A*61
$GPRMC,174228.60,A,0545.7632,N,10208.8329,E,10.8,110.3,260825,,,A*6C
$GPRMC,174232.20,A,0545.7595,N,10208.8431,E,10.8,110.3,260825,,,A*63
$GPRMC,174235.80,A,0545.7557,N,10208.8533,E,10.8,110.4,260825,,,A*64
$GPRMC,174239.40,A,0545.7520,N,10208.8635,E,10.8,110.4,260825,,,A*61
$GPRMC,174243.00,A,0545.7482,N,10208.8736,E,10.8,110.4,260825,,,A*63
$GPRMC,174246.60,A,0545.7444,N,10208.8838,E,10.8,110.4,260825,,,A*6B
$GPRMC,174250.20,A,0545.7407,N,10208.8940,E,10.8,110.4,260825,,,A*61
$GPRMC,174253.80,A,0545.7369,N,10208.9041,E,10.8,110.4,260825,,,A*6E
$GPRMC,174257.40,A,0545.7332,N,10208.9143,E,10.8,110.4,260825,,,A*6B
$GPRMC,174301.00,A,0545.7294,N,10208.9245,E,10.8,110.4,260825,,,A*65
$GPRMC,174304.60,A,0545.7256,N,10208.9346,E,10.8,110.4,260825,,,A*6A
$GPRMC,174308.20,A,0545.7219,N,10208.9448,E,10.8,110.4,260825,,,A*60
$GPRMC,174311.80,A,0545.7181,N,10208.9550,E,10.8,110.4,260825,,,A*68
$GPRMC,174315.40,A,0545.7143,N,10208.9651,E,10.8,110.4,260825,,,A*6C
$GPRMC,174319.00,A,0545.7106,N,10208.9753,E,10.8,110.4,260825,,,A*66
$GPRMC,174322.60,A,0545.7068,N,10208.9854,E,10.8,110.4,260825,,,A*69
$GPRMC,174326.20,A,0545.7031,N,10208.9956,E,10.8,110.4,260825,,,A*66
$GPRMC,174329.80,A,0545.6993,N,10209.0058,E,10.8,110.4,260825,,,A*6C
$GPRMC,174333.40,A,0545.6955,N,10209.0159,E,10.8,110.4,260825,,,A*61
$GPRMC,174337.00,A,0545.6918,N,10209.0261,E,10.8,110.4,260825,,,A*60
$GPRMC,174340.60,A,0545.6880,N,10209.0363,E,10.8,110.4,260825,,,A*65
$GPRMC,174344.20,A,0545.6842,N,10209.0464,E,10.8,110.4,260825,,,A*6B
$GPRMC,174347.80,A,0545.6805,N,10209.0566,E,10.8,110.4,260825,,,A*62
$GPRMC,174351.40,A,0545.6767,N,10209.0668,E,10.8,110.4,260825,,,A*6F
